Диктор 1 результаты его отрезков

-0,05990051
-0,1218892
-0,1367797
-0,1201857
-0,06211028
-0,1137038
-0,03585818
-0,2154596
-0,169443
-0,1894596
-0,007192661
-0,03896067
-0,04132489
-0,1327477
-0,09072209
-0,01585422
-0,1129432
-0,147134
-0,06173296
-0,01592806
0,06532555
-0,0522311
-0,04665148
-0,002915749
-0,0008869848
-0,0310575
-0,02545035
-0,0663906
0,02268008
-0,06172887
-0,1142758
-0,1076486
-0,1627109
-0,07461947
-0,1688381
0,08693239
0,005948269
0,005570046
-0,09351312
-0,1324809
-0,1494219
-0,0321902
-0,006849135
-0,05929863
-0,1964643
-0,1158798
-0,03262021
-0,1781948
-0,2873527
-0,2166061
0,05469308
0,06110391
0,06214844
-0,05572449
0,05253579
-0,005761795
0,04009519
0,08867967
0,1076391
------------------------------------------

Диктор 11 результаты его отрезков

0,202878
0,08415335
0,3793201
0,4565797
0,3072329
0,3800418
0,4432454

Диктор 11 результаты чужих отрезков
0,04771599
-0,0450636
0,103924
0,05819827
0,04423538
0,1191182
0,2726879
-0,1393968
-0,03642469
0,05365253
0,01087174
0,02955435
-0,04709991
0,05727705
-0,02064337
-0,04992372
-0,01632972
-0,024708
-0,1515466
-0,04283783
-0,1006896
0,1834038
-0,05521225
-0,07167378
0,03880024
-0,08218624
-0,1108739
-0,06004156
0,1109661
-0,08228714
-0,04345883
0,05371162
-0,07456194
-0,07445729
-0,008148586
0,01813666
-0,0668841
0,00559923
0,1424291
-0,03232079
0,2160253
-0,08127559
0,1878525
0,02569026
0,1813572
0,1341395
-0,09412477
-0,04924285
-0,05211358
-0,07017445
-0,1512894
0,02291191
0,08074769
-0,09822294
0,09323313
0,08818271
-0,02688422
0,03794483
0,1562706
-0,1217584
0,1111469
0,09425537
-0,1221868
0,06008952
-0,05827348
-0,1664682
-0,20338
-0,08129928
0,1029661
-0,06298704
-0,00185832
-0,02694197
-0,2150185
-0,1013506
0,1280743
0,1253845
0,05198698
0,08928236
0,2020325
0,03129301
0,1196641
-0,06286319
-0,08865237
-0,0442179
0,05647216
0,1180913
0,2472327
0,08383481
-0,07287274
0,1063135
0,2173832
0,1202626
0,08350717
0,1487924
-0,0614043
-0,1692645
0,08677206
-0,1339205
-0,06604367
-0,198313
-0,1811496
-0,1778874
-0,1636177
-0,1479957
0,1086648
-0,03068775
-0,004909719
-0,001147223
-0,05576649
-0,01944659
0,000530539
0,01811964
-0,06637803
-0,1196276
-0,04590524
-0,02561345
-0,142605
0,08327732
-0,1331683
-0,1820171
-0,1176191
-0,06398554
-0,1428455
-0,09843393
-0,09849982
-0,1886055
-0,1597349
-0,1737978
-0,2072987
-0,1745152
-0,1747241
-0,2875628
-0,196534
-0,1537747
-0,2371671
-0,1927385
-0,1801556
-0,1448511
-0,2145173
-0,2781577
-0,1355737
-0,07064753
-0,001715322
-0,05755017
-0,008357642
-0,05968723
-0,1337256
-0,08231547
-0,078088
-0,189515
-0,1505579
-0,1520207
-0,1757162
-0,06465916
-0,1446229
-0,1733521
-0,141376
0,1326709
0,119716
0,1924808
0,03597282
-0,09736371
0,03532385
0,08383177
-0,03417986
0,08845491
------------------------------------------

Диктор 12 результаты его отрезков

0,1911976
0,2407581
0,2716213
0,3703515
0,3895781
0,3824095
0,4126024

Диктор 12 результаты чужих отрезков
0,08095813
0,1336828
0,1672071
0,1950294
0,1283769
0,2025345
0,1828953
0,1415741
0,1460838
0,05514814
0,1389273
0,1056596
0,1783283
-0,01879817
0,2406098
0,2073572
0,2453615
0,1323378
0,122486
0,1928505
0,1430154
0,3500544
0,298881
0,2851814
0,2691419
0,2352461
0,320656
0,2623024
0,2217612
0,2585268
0,299693
0,3450201
0,1961096
0,2475566
0,2516506
0,3487566
0,2401856
0,3616685
0,1770809
0,270026
0,3628812
0,0426397
0,2731104
0,2089838
0,3481115
0,2488794
0,14895
0,3375486
0,2118683
0,191089
0,2904069
0,2210533
0,2112824
0,2073755
0,1409473
0,3364112
0,2368431
0,3555001
0,3893082
0,3178987
0,417291
0,3488728
0,3828647
0,317777
0,384342
-0,04585158
0,1512864
0,1852832
0,1650706
0,234863
0,1024722
0,2417885
0,2247011
0,3186617
0,03149369
0,09683546
0,01656371
0,1685962
0,223934
0,1941341
-0,09555535
-0,1186712
-0,05904925
-0,03891738
-0,08144542
-0,07700486
0,06371909
0,07491852
0,06030641
0,2173418
0,05816338
-0,07485744
0,009340052
0,07450394
-0,07004294
-0,163817
0,1304419
-0,2678053
-0,1635841
-0,3368868
-0,2902743
-0,1657728
-0,1317156
-0,1564241
-0,1650875
-0,0404581
-0,1469582
-0,05863626
-0,2318869
-0,1164979
-0,1686954
-0,05310365
-0,1691062
-0,1063652
-0,1110766
-0,1809468
-0,0958487
0,06441379
-0,070697
-0,06479453
-0,08629729
-0,04500674
0,0174126
-0,1566616
-0,2525062
-0,03203245
0,1046232
-0,0143758
-0,04840955
-0,03740841
-0,04330572
-0,1103958
0,006326722
-0,2327298
-0,1032938
0,008331661
-0,1729989
-0,1208068
0,002886878
-0,03543236
0,01127476
-0,1843551
-0,05964985
-0,1573384
-0,1017151
-0,1404536
-0,1008339
-0,1610039
-0,1096229
-0,155478
-0,1762061
-0,1711233
-0,03090584
0,003003347
-0,08964343
-0,1843868
-0,114415
-0,04084351
-0,04583296
-0,07636116
-0,2211101
-0,2415778
-0,08971789
-0,2619969
-0,2715401
-0,1890313
------------------------------------------

Диктор 13 результаты его отрезков

0,2073176
0,203742
0,3951478
0,1056816
0,3196821
0,2320819
0,1655083
0,2995921

Диктор 13 результаты чужих отрезков
0,101445
0,1491858
0,2333379
0,1877447
0,1907616
0,242202
0,1619903
0,2076491
0,1962038
0,1783749
0,0801936
0,09339
0,0677234
0,08131435
0,04955323
0,02392335
0,03947776
0,04241554
0,01552149
0,0388733
0,09486157
0,1394718
0,140594
0,06054625
0,0224091
0,08460187
0,2054531
0,2156421
0,07761937
0,111988
0,09058506
0,1574184
0,1086026
0,1409864
